Data from CsPbBr3-DDDAB-x2-treat-6uL_in-2mM-DDDAB-3mL_AbsoluteIrradiance__1__17-26-26-809.txt Node

Date: Fri Feb 12 17:26:26 CST 2021
User: TalapinLab_Dell#2
Spectrometer: QEP00140
Trigger mode: 4
Integration Time (sec): 5.000000E-1
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
348.047	-0
348.444	0
348.841	0
349.237	-0
349.634	0
350.03	0
350.427	0.06
350.823	0.07
351.219	0
351.616	0.03
352.012	0.02
352.408	0.02
352.804	0.03
353.201	0.05
353.597	0.04
353.993	0.07
354.389	-0.05
354.785	0.03
355.181	0.03
355.577	0.01
355.973	0.03
356.368	0.01
356.764	0.04
357.16	0.03
357.556	0.04
357.951	0.04
358.347	0.03
358.743	0.02
359.138	0.04
359.534	-0.01
359.929	0.03
360.324	0.02
360.72	0.04
361.115	0.05
361.51	0.04
361.906	0.04
362.301	0.03
362.696	0.03
363.091	0.03
363.486	0
363.881	0.04
364.276	0.05
364.671	0.04
365.066	0.03
365.461	0.04
365.856	0.05
366.251	0.01
366.646	0.05
367.04	0
367.435	0.04
367.83	0.01
368.224	0.03
368.619	0.05
369.013	0.03
369.408	0.02
369.802	0.02
370.197	0.03
370.591	0.04
370.985	0.02
371.38	0.01
371.774	0.04
372.168	0.05
372.562	0.03
372.956	0.07
373.35	0.04
373.744	0.04
374.138	0.04
374.532	0.04
374.926	0.05
375.32	0.03
375.714	0.04
376.108	0.06
376.501	0.06
376.895	0.06
377.289	0.06
377.682	0.03
378.076	0.05
378.469	0.07
378.863	0.06
379.256	0.08
379.65	0.07
380.043	0.07
380.436	0.07
380.83	0.07
381.223	0.07
381.616	0.07
382.009	0.1
382.402	0.09
382.795	0.1
383.188	0.12
383.581	0.12
383.974	0.1
384.367	0.14
384.76	0.13
385.153	0.14
385.546	0.15
385.938	0.17
386.331	0.17
386.724	0.18
387.116	0.21
387.509	0.23
387.902	0.24
388.294	0.25
388.686	0.26
389.079	0.28
389.471	0.32
389.864	0.32
390.256	0.36
390.648	0.38
391.04	0.39
391.432	0.44
391.825	0.46
392.217	0.49
392.609	0.51
393.001	0.56
393.393	0.58
393.785	0.62
394.176	0.68
394.568	0.75
394.96	0.86
395.352	0.97
395.743	1.13
396.135	1.26
396.527	1.34
396.918	1.44
397.31	1.55
397.701	1.79
398.093	2.02
398.484	2.25
398.875	2.54
399.267	2.93
399.658	3.37
400.049	3.79
400.441	4.35
400.832	4.71
401.223	5.22
401.614	5.87
402.005	6.77
402.396	8.2
402.787	10.93
403.178	19.96
403.569	59.15
403.959	171.59
404.35	312.1
404.741	484.55
405.132	382.89
405.522	72.81
405.913	13.9
406.303	6.16
406.694	4.14
407.084	3.12
407.475	2.42
407.865	1.9
408.256	1.6
408.646	1.38
409.036	1.23
409.426	1.11
409.817	1
410.207	0.92
410.597	0.83
410.987	0.78
411.377	0.73
411.767	0.67
412.157	0.61
412.547	0.57
412.937	0.54
413.326	0.5
413.716	0.48
414.106	0.43
414.496	0.4
414.885	0.38
415.275	0.37
415.664	0.34
416.054	0.32
416.443	0.31
416.833	0.27
417.222	0.26
417.612	0.26
418.001	0.23
418.39	0.22
418.779	0.22
419.169	0.2
419.558	0.2
419.947	0.18
420.336	0.18
420.725	0.16
421.114	0.14
421.503	0.15
421.892	0.15
422.28	0.15
422.669	0.14
423.058	0.14
423.447	0.12
423.835	0.12
424.224	0.12
424.613	0.11
425.001	0.1
425.39	0.09
425.778	0.09
426.167	0.09
426.555	0.08
426.943	0.08
427.332	0.08
427.72	0.09
428.108	0.08
428.496	0.07
428.884	0.06
429.272	0.07
429.66	0.08
430.048	0.07
430.436	0.07
430.824	0.05
431.212	0.07
431.6	0.06
431.988	0.06
432.376	0.06
432.763	0.06
433.151	0.05
433.538	0.04
433.926	0.04
434.314	0.05
434.701	0.06
435.089	0.05
435.476	0.05
435.863	0.06
436.251	0.05
436.638	0.04
437.025	0.04
437.412	0.05
437.799	0.04
438.187	0.05
438.574	0.04
438.961	0.05
439.348	0.05
439.735	0.04
440.121	0.04
440.508	0.03
440.895	0.03
441.282	0.04
441.669	0.03
442.055	0.04
442.442	0.04
442.828	0.04
443.215	0.03
443.601	0.04
443.988	0.04
444.374	0.03
444.761	0.03
445.147	0.03
445.533	0.03
445.92	0.03
446.306	0.03
446.692	0.04
447.078	0.03
447.464	0.03
447.85	0.03
448.236	0.03
448.622	0.03
449.008	0.03
449.394	0.03
449.78	0.03
450.166	0.02
450.551	0.03
450.937	0.03
451.323	0.04
451.708	0.03
452.094	0.03
452.479	0.02
452.865	0.03
453.25	0.03
453.636	0.02
454.021	0.03
454.406	0.03
454.792	0.02
455.177	0.03
455.562	0.02
455.947	0.02
456.332	0.03
456.717	0.03
457.102	0.04
457.487	0.03
457.872	0.03
458.257	0.04
458.642	0.03
459.027	0.03
459.411	0.03
459.796	0.03
460.181	0.03
460.565	0.03
460.95	0.03
461.334	0.04
461.719	0.03
462.103	0.04
462.488	0.03
462.872	0.04
463.257	0.04
463.641	0.03
464.025	0.04
464.409	0.03
464.793	0.03
465.177	0.04
465.562	0.03
465.946	0.03
466.33	0.04
466.713	0.04
467.097	0.03
467.481	0.03
467.865	0.04
468.249	0.04
468.632	0.03
469.016	0.04
469.4	0.04
469.783	0.04
470.167	0.05
470.55	0.05
470.934	0.05
471.317	0.05
471.701	0.04
472.084	0.04
472.467	0.05
472.85	0.05
473.234	0.04
473.617	0.04
474	0.05
474.383	0.05
474.766	0.06
475.149	0.06
475.532	0.06
475.915	0.06
476.298	0.05
476.68	0.06
477.063	0.06
477.446	0.07
477.829	0.07
478.211	0.06
478.594	0.07
478.976	0.07
479.359	0.07
479.741	0.07
480.124	0.07
480.506	0.08
480.888	0.08
481.271	0.08
481.653	0.09
482.035	0.09
482.417	0.1
482.799	0.1
483.182	0.09
483.564	0.1
483.946	0.11
484.327	0.11
484.709	0.11
485.091	0.11
485.473	0.12
485.855	0.12
486.237	0.13
486.618	0.13
487	0.13
487.381	0.13
487.763	0.15
488.144	0.15
488.526	0.16
488.907	0.17
489.289	0.17
489.67	0.18
490.051	0.19
490.433	0.2
490.814	0.2
491.195	0.21
491.576	0.22
491.957	0.22
492.338	0.23
492.719	0.25
493.1	0.25
493.481	0.26
493.862	0.27
494.243	0.28
494.623	0.3
495.004	0.31
495.385	0.32
495.765	0.33
496.146	0.35
496.527	0.36
496.907	0.38
497.287	0.39
497.668	0.4
498.048	0.42
498.429	0.45
498.809	0.45
499.189	0.48
499.569	0.49
499.949	0.51
500.33	0.54
500.71	0.55
501.09	0.56
501.47	0.6
501.85	0.61
502.229	0.64
502.609	0.66
502.989	0.68
503.369	0.72
503.748	0.72
504.128	0.76
504.508	0.77
504.887	0.79
505.267	0.82
505.646	0.83
506.026	0.88
506.405	0.88
506.785	0.91
507.164	0.93
507.543	0.95
507.922	0.99
508.302	0.98
508.681	1.01
509.06	1.02
509.439	1.03
509.818	1.07
510.197	1.05
510.576	1.06
510.955	1.09
511.333	1.08
511.712	1.09
512.091	1.07
512.47	1.07
512.848	1.06
513.227	1.05
513.606	1.04
513.984	1.02
514.363	1.01
514.741	0.98
515.119	0.97
515.498	0.95
515.876	0.92
516.254	0.89
516.632	0.86
517.011	0.84
517.389	0.82
517.767	0.79
518.145	0.76
518.523	0.74
518.901	0.71
519.279	0.68
519.657	0.66
520.034	0.62
520.412	0.6
520.79	0.57
521.168	0.55
521.545	0.53
521.923	0.51
522.3	0.47
522.678	0.46
523.055	0.44
523.433	0.42
523.81	0.41
524.187	0.39
524.565	0.37
524.942	0.36
525.319	0.34
525.696	0.33
526.073	0.31
526.451	0.3
526.828	0.28
527.205	0.27
527.581	0.26
527.958	0.24
528.335	0.24
528.712	0.23
529.089	0.21
529.465	0.21
529.842	0.19
530.219	0.19
530.595	0.18
530.972	0.17
531.348	0.16
531.725	0.16
532.101	0.15
532.477	0.15
532.854	0.13
533.23	0.13
533.606	0.12
533.982	0.12
534.359	0.12
534.735	0.11
535.111	0.11
535.487	0.11
535.863	0.09
536.239	0.09
536.614	0.09
536.99	0.09
537.366	0.08
537.742	0.08
538.117	0.08
538.493	0.07
538.869	0.07
539.244	0.07
539.62	0.06
539.995	0.06
540.371	0.06
540.746	0.06
541.121	0.05
541.497	0.05
541.872	0.05
542.247	0.05
542.622	0.05
542.997	0.04
543.372	0.04
543.747	0.04
544.122	0.04
544.497	0.05
544.872	0.04
545.247	0.04
545.622	0.04
545.996	0.04
546.371	0.03
546.746	0.02
547.12	0.03
547.495	0.03
547.87	0.02
548.244	0.03
548.618	0.03
548.993	0.02
549.367	0.03
549.741	0.02
550.116	0.02
550.49	0.02
550.864	0.02
551.238	0.02
551.612	0.02
551.986	0.02
552.36	0.02
552.734	0.01
553.108	0.01
553.482	0.02
553.856	0.01
554.23	0.02
554.603	0.02
554.977	0.02
555.351	0.02
555.724	0.01
556.098	0.02
556.471	0.02
556.845	0.01
557.218	0.02
557.591	0.01
557.965	0.02
558.338	0.01
558.711	0.01
559.084	0.01
559.458	0.01
559.831	0.01
560.204	0.01
560.577	0.01
560.95	0.01
561.322	0.01
561.695	0.01
562.068	0.01
562.441	0.01
562.814	0.01
563.186	0.01
563.559	0.01
563.932	0.01
564.304	0.01
564.677	0.01
565.049	0.01
565.421	0.01
565.794	0.01
566.166	0
566.538	0
566.911	0.01
567.283	0.01
567.655	0
568.027	0.01
568.399	0.01
568.771	0.01
569.143	0.01
569.515	0.01
569.887	0.01
570.259	0
570.63	0.01
571.002	0.01
571.374	0.01
571.746	0
572.117	0.01
572.489	0.01
572.86	0.01
573.232	0.01
573.603	0
573.974	0.01
574.346	0
574.717	0
575.088	0.01
575.459	0.01
575.831	0
576.202	0.01
576.573	0.01
576.944	-0
577.315	0.01
577.686	0
578.056	-0
578.427	0.01
578.798	0.01
579.169	0.01
579.54	0
579.91	0.01
580.281	0.01
580.651	0
581.022	0.01
581.392	0
581.763	0
582.133	0
582.503	0.01
582.874	0.01
583.244	0.01
583.614	0.01
583.984	0.01
584.354	0
584.724	0.01
585.094	0
585.464	0.01
585.834	0
586.204	0
586.574	0
586.944	0.01
587.313	0
587.683	0.01
588.053	-0
588.422	-0
588.792	0.01
589.161	0.01
589.531	0.01
589.9	0.01
590.27	0
590.639	0.01
591.008	0
591.377	0
591.747	0
592.116	0.01
592.485	0.01
592.854	0.01
593.223	0.01
593.592	0.01
593.961	0
594.33	0
594.699	0.01
595.067	0.01
595.436	0
595.805	0
596.173	0.01
596.542	0
596.91	0
597.279	0
597.647	0.01
598.016	0.01
598.384	0.01
598.752	0
599.121	0.01
599.489	0.01
599.857	0.01
600.225	0.01
600.593	0
600.961	0
601.329	0.01
601.697	0.01
602.065	0
602.433	0
602.801	0
603.169	0
603.536	0
603.904	0
604.272	0
604.639	0
605.007	-0
605.374	0
605.742	0
606.109	0
606.477	0
606.844	0
607.211	0.01
607.578	0
607.945	0
608.313	0.01
608.68	0
609.047	0
609.414	-0
609.781	0
610.147	0.01
610.514	0
610.881	-0
611.248	-0
611.615	0.01
611.981	0
612.348	0.01
612.714	-0
613.081	0
613.447	0
613.814	-0
614.18	0
614.547	0
614.913	0
615.279	0.01
615.645	0
616.011	0
616.378	0.01
616.744	0.01
617.11	0
617.476	0.01
617.842	-0
618.207	0.01
618.573	0
618.939	0
619.305	0
619.67	0
620.036	0
620.402	0
620.767	0.01
621.133	-0
621.498	0
621.864	0
622.229	0.01
622.594	0.01
622.96	0
623.325	0
623.69	-0
624.055	0
624.42	0.01
624.785	0.01
625.15	-0
625.515	0.01
625.88	0
626.245	0.01
626.61	-0
626.974	-0
627.339	-0
627.704	0.01
628.069	0
628.433	0
628.798	0
629.162	0
629.527	0
629.891	0
630.255	0.01
630.62	0.01
630.984	0.01
631.348	0
631.712	0.01
632.076	0
632.44	0
632.804	0
633.168	0.01
633.532	0.01
633.896	0
634.26	0.01
634.624	0
634.988	0.01
635.351	-0
635.715	0
636.078	0
636.442	0.01
636.806	0.01
637.169	0
637.532	-0
637.896	0.01
638.259	0
638.622	0
638.986	0
639.349	-0
639.712	-0
640.075	0
640.438	0
640.801	0.01
641.164	0
641.527	0
